Country Code,variable,value
AFE,2001,626.1691498
AFG,2001,138.7068217
AFW,2001,530.6531678
AGO,2001,533.5862024
ALB,2001,1326.416524
AND,2001,23511.29515
ARB,2001,2536.711965
ARE,2001,27745.17081
ARG,2001,7141.475077
ARM,2001,659.5889885
ASM,2001,
ATG,2001,11539.18251
AUS,2001,19695.72974
AUT,2001,24430.49598
AZE,2001,703.6709986
BDI,2001,132.1595545
BEL,2001,23015.07126
BEN,2001,492.4014995
BFA,2001,259.4852234
BGD,2001,394.65641
BGR,2001,1770.907049
BHR,2001,13573.23399
BHS,2001,25371.92377
BIH,2001,1387.893651
BLR,2001,1244.373185
BLZ,2001,4721.816257
BMU,2001,59490.2452
BOL,2001,930.1682272
BRA,2001,3176.289357
BRB,2001,11639.51605
BRN,2001,18287.82717
BTN,2001,812.2382108
BWA,2001,3206.071237
CAF,2001,237.9517025
CAN,2001,23822.09621
CEB,2001,4360.962635
CHE,2001,39638.79111
CHI,2001,41873.74061
CHL,2001,4563.595299
CHN,2001,1065.405976
CIV,2001,924.727295
CMR,2001,715.4702965
COD,2001,142.6781426
COG,2001,854.5983144
COL,2001,2472.99084
COM,2001,691.6999088
CPV,2001,1223.330553
CRI,2001,3985.129845
CSS,2001,6647.814802
CUB,2001,2842.967043
CUW,2001,16609.84545
CYM,2001,
CYP,2001,14821.44922
CZE,2001,6669.074948
DEU,2001,23878.36415
DJI,2001,742.1337911
DMA,2001,5527.515273
DNK,2001,30768.47755
DOM,2001,2935.893673
DZA,2001,1896.300209
EAP,2001,1014.527215
EAR,2001,1311.026087
EAS,2001,3773.327777
ECA,2001,1527.604738
ECS,2001,11749.67361
ECU,2001,1791.303597
EGY,2001,1295.137418
EMU,2001,20289.65053
ERI,2001,325.4091615
ESP,2001,15368.2338
EST,2001,4502.66615
ETH,2001,118.4572043
EUU,2001,17230.65139
FCS,2001,718.1949304
FIN,2001,24965.203
FJI,2001,1944.997415
FRA,2001,22331.79483
FRO,2001,24879.77296
FSM,2001,2144.537
GAB,2001,3835.757183
GBR,2001,27906.5695
GEO,2001,801.9838371
GHA,2001,263.5421565
GIB,2001,
GIN,2001,483.0851202
GMB,2001,459.8030684
GNB,2001,327.138432
GNQ,2001,1948.611459
GRC,2001,12156.95728
GRD,2001,4819.507767
GRL,2001,19265.51915
GTM,2001,1537.686636
GUM,2001,
GUY,2001,931.5747238
HIC,2001,22061.97011
HKG,2001,25230.37809
HND,2001,1132.164875
HPC,2001,353.8582633
HRV,2001,5364.838247
HTI,2001,748.8211598
HUN,2001,5280.94888
IBD,2001,1481.282283
IBT,2001,1248.716068
IDA,2001,441.6229011
IDB,2001,602.9845065
IDN,2001,732.3070934
IDX,2001,355.8802386
IMN,2001,21819.71238
IND,2001,450.3579005
INX,2001,
IRL,2001,28282.40988
IRN,2001,1881.022666
IRQ,2001,1435.695684
ISL,2001,28897.44394
ISR,2001,20966.30527
ITA,2001,20570.43859
JAM,2001,3503.550267
JOR,2001,1632.29454
JPN,2001,34406.18246
KAZ,2001,1422.273318
KEN,2001,410.7004525
KGZ,2001,308.4112955
KHM,2001,327.5009843
KIR,2001,718.8337871
KNA,2001,10022.59192
KOR,2001,11561.20717
KWT,2001,17374.23187
LAC,2001,4122.797336
LAO,2001,320.3160054
LBN,2001,4009.559298
LBR,2001,300.4638286
LBY,2001,6312.800305
LCA,2001,5570.452471
LCN,2001,4326.619191
LDC,2001,313.1296022
LIC,2001,329.9299715
LIE,2001,75067.80017
LKA,2001,803.5440266
LMC,2001,553.5186928
LMY,2001,1162.065934
LSO,2001,412.6774737
LTE,2001,1722.264573
LTU,2001,3532.527874
LUX,2001,48440.14202
LVA,2001,3504.618295
MAC,2001,15810.72277
MAF,2001,
MAR,2001,1506.245239
MCO,2001,82402.78096
MDA,2001,507.4040763
MDG,2001,319.2832782
MDV,2001,3033.932345
MEA,2001,2153.193325
MEX,2001,7952.764795
MHL,2001,2394.345011
MIC,2001,1222.856322
MKD,2001,1823.022677
MLI,2001,291.1594979
MLT,2001,10357.70264
MMR,2001,141.5256607
MNA,2001,1226.509914
MNE,2001,1909.598702
MNG,2001,524.4534836
MNP,2001,
MOZ,2001,304.7921386
MRT,2001,651.8178402
MUS,2001,3908.556949
MWI,2001,215.4745249
MYS,2001,3943.799439
NAC,2001,35831.45447
NAM,2001,1915.589266
NCL,2001,14482.36063
NER,2001,205.4179361
NGA,2001,566.4282318
NIC,2001,1051.874236
NLD,2001,26955.7128
NOR,2001,38601.89764
NPL,2001,240.7951145
NRU,2001,2232.30874
NZL,2001,13882.85683
OED,2001,22648.44599
OMN,2001,9611.963602
OSS,2001,4776.62851
PAK,2001,609.9395069
PAN,2001,3991.776708
PER,2001,1929.57273
PHL,2001,969.5306117
PLW,2001,8239.639314
PNG,2001,537.8474596
POL,2001,5015.2379
PRE,2001,464.8996277
PRI,2001,18123.1987
PRK,2001,
PRT,2001,11734.76497
PRY,2001,1637.686151
PSE,2001,1335.553195
PSS,2001,1639.282075
PST,2001,25491.57482
PYF,2001,14640.93601
QAT,2001,25870.79919
ROU,2001,1825.192994
RUS,2001,2100.352539
RWA,2001,237.3088462
SAS,2001,446.4189193
SAU,2001,10805.31133
SDN,2001,451.2933044
SEN,2001,637.2135306
SGP,2001,21699.74149
SLB,2001,911.7919354
SLE,2001,358.3157161
SLV,2001,2058.044591
SMR,2001,39035.10343
SOM,2001,244.9148425
SRB,2001,1812.420883
SSA,2001,637.2300828
SSD,2001,
SSF,2001,586.5738872
SST,2001,4837.130241
STP,2001,518.8805013
SUR,2001,1714.648466
SVK,2001,5712.478028
SVN,2001,10375.62559
SWE,2001,27259.48067
SWZ,2001,1467.538902
SXM,2001,
SYC,2001,8153.298637
SYR,2001,1186.829135
TCA,2001,18325.74581
TCD,2001,194.3229533
TEA,2001,1026.651789
TEC,2001,2079.977516
TGO,2001,396.6926545
THA,2001,1889.934325
TJK,2001,168.6762854
TKM,2001,756.0349763
TLA,2001,4222.975959
TLS,2001,587.8043556
TMN,2001,1225.814741
TON,2001,1753.516676
TSA,2001,446.4189193
TSS,2001,586.5738872
TTO,2001,6657.414669
TUN,2001,2235.719816
TUR,2001,3045.55414
TUV,2001,1456.784094
TZA,2001,396.6387329
UGA,2001,236.0211889
UKR,2001,800.4907227
UMC,2001,1830.976202
URY,2001,6382.761047
USA,2001,37133.6204
UZB,2001,454.4158123
VCT,2001,4071.086011
VEN,2001,4920.393136
VGB,2001,
VIR,2001,
VNM,2001,419.2056776
VUT,2001,1350.183382
WLD,2001,5390.181691
WSM,2001,1453.870213
XKX,2001,
YEM,2001,487.1412579
ZAF,2001,2847.151919
ZMB,2001,396.548953
ZWE,2001,566.1076921
ABW,2002,21307.24825
AFE,2002,625.9988162
AFG,2002,178.9540884
AFW,2002,616.7960326
AGO,2002,882.1478472
ALB,2002,1479.838846
AND,2002,26528.13016
ARB,2002,2483.107234
ARE,2002,27753.60895
ARG,2002,2569.699635
ARM,2002,742.6511183
ASM,2002,8972.696365
ATG,2002,11658.69499
AUS,2002,20301.84317
AUT,2002,26334.86222
AZE,2002,763.1088955
BDI,2002,120.9523086
BEL,2002,25006.1914
BEN,2002,546.4638297
BFA,2002,285.6540876
BGD,2002,393.8864223
BGR,2002,2092.982886
BHR,2002,13501.47088
BHS,2002,26781.61959
BIH,2002,1606.546722
BLR,2002,1479.380663
BLZ,2002,4861.743142
BMU,2002,63358.56587
BOL,2002,888.221329
BRA,2002,2855.940189
BRB,2002,11760.45247
BRN,2002,18621.29227
BTN,2002,895.7994899
BWA,2002,3117.250872
CAF,2002,248.639291
CAN,2002,24256.01923
CEB,2002,4941.342514
CHE,2002,42458.73847
CHI,2002,44459.73182
CHL,2002,4430.847412
CHN,2002,1163.559577
CIV,2002,967.8158644
CMR,2002,789.6238111
COD,2002,162.3805291
COG,2002,905.5381355
COL,2002,2428.929698
COM,2002,762.1169303
CPV,2002,1328.578743
CRI,2002,4067.718514
CSS,2002,6903.25781
CUB,2002,3005.211042
CUW,2002,16723.69253
CYM,2002,
CYP,2002,16093.21582
CZE,2002,8101.260186
DEU,2002,25486.5942
DJI,2002,743.0132704
DMA,2002,5488.02785
DNK,2002,33257.16226
DOM,2002,3065.603295
DZA,2002,1937.464114
EAP,2002,1114.001781
EAR,2002,1251.115338
EAS,2002,3802.586503
ECA,2002,1769.536495
ECS,2002,12843.46811
ECU,2002,2059.158554
EGY,2002,1116.828846
EMU,2002,22047.27957
ERI,2002,304.7757565
ESP,2002,17111.06851
EST,2002,5343.183108
ETH,2002,109.5938136
EUU,2002,18797.81497
FCS,2002,683.862456
FIN,2002,26989.38926
FJI,2002,2136.567941
FRA,2002,24144.5727
FRO,2002,26937.65056
FSM,2002,2156.705322
GAB,2002,3966.480019
GBR,2002,30077.74143
GEO,2002,853.5261719
GHA,2002,297.4616447
GIB,2002,
GIN,2002,495.9160736
GMB,2002,376.531027
GNB,2002,362.0345746
GNQ,2002,2264.210656
GRC,2002,13782.19564
GRD,2002,4984.474059
GRL,2002,20657.95063
GTM,2002,1669.335175
GUM,2002,20909.95903
GUY,2002,950.8669325
HIC,2002,22907.42847
HKG,2002,24665.83623
HND,2002,1132.499653
HPC,2002,373.0788754
HRV,2002,6219.581641
HTI,2002,720.969568
HUN,2002,6658.044943
IBD,2002,1487.095462
IBT,2002,1256.008086
IDA,2002,464.7469599
IDB,2002,645.0584992
IDN,2002,881.0029136
IDX,2002,368.6256081
IMN,2002,24471.07988
IND,2002,469.149929
INX,2002,
IRL,2002,32705.43456
IRN,2002,1891.257561
IRQ,2002,1266.159613
ISL,2002,32409.21615
ISR,2002,19076.45843
ITA,2002,22451.39644
JAM,2002,3680.645517
JOR,2002,1706.267444
JPN,2002,32820.79364
KAZ,2002,1573.552199
KEN,2002,402.9363856
KGZ,2002,321.7267754
KHM,2002,350.1472766
KIR,2002,810.1087004
KNA,2002,10453.65871
KOR,2002,13165.08362
KWT,2002,18512.7523
LAC,2002,3658.161064
LAO,2002,313.3508171
LBN,2002,4290.852838
LBR,2002,299.5364455
LBY,2002,3718.294347
LCA,2002,5567.894284
LCN,2002,3839.177865
LDC,2002,334.0684519
LIC,2002,356.4365354
LIE,2002,79795.17859
LKA,2002,834.9360149
LMC,2002,572.7496224
LMY,2002,1167.554592
LSO,2002,388.9233499
LTE,2002,1814.501015
LTU,2002,4148.130915
LUX,2002,53005.73392
LVA,2002,4003.609358
MAC,2002,16814.99264
MAF,2002,
MAR,2002,1596.02063
MCO,2002,90051.44599
MDA,2002,570.7998662
MDG,2002,304.9417774
MDV,2002,3076.070072
MEA,2002,2092.424276
MEX,2002,7983.033984
MHL,2002,2566.067088
MIC,2002,1227.929372
MKD,2002,1989.135373
MLI,2002,318.042432
MLT,2002,11251.20249
MMR,2002,146.5983904
MNA,2002,1168.28205
MNE,2002,2106.635068
MNG,2002,570.2492132
MNP,2002,19227.88942
MOZ,2002,313.8866617
MRT,2002,648.8796439
MUS,2002,4073.060531
MWI,2002,428.2104398
MYS,2002,4184.031638
NAC,2002,36652.00313
NAM,2002,1772.075655
NCL,2002,16104.55204
NER,2002,225.2943911
NGA,2002,712.1648521
NIC,2002,1014.333904
NLD,2002,29446.53309
NOR,2002,43170.55717
NPL,2002,238.891403
NRU,2002,2084.648245
NZL,2002,16874.18749
OED,2002,23456.16416
OMN,2002,9869.130502
OSS,2002,5136.076431
PAK,2002,599.9373457
PAN,2002,4090.586174
PER,2002,2007.370196
PHL,2002,1014.908793
PLW,2002,8340.537353
PNG,2002,506.3317895
POL,2002,5223.45179
PRE,2002,519.0016656
PRI,2002,18731.45939
PRK,2002,
PRT,2002,12936.69282
PRY,2002,1367.765069
PSE,2002,1156.217473
PSS,2002,1697.335606
PST,2002,26456.96866
PYF,2002,16004.05833
QAT,2002,27226.65935
ROU,2002,2119.855097
RUS,2002,2377.529541
RWA,2002,234.0430168
SAS,2002,462.8988365
SAU,2002,10586.05435
SDN,2002,506.2626343
SEN,2002,669.4304473
SGP,2002,22159.83737
SLB,2002,756.8902965
SLE,2002,388.9951112
SLV,2002,2115.411874
SMR,2002,41790.84327
SOM,2002,229.5989183
SRB,2002,2390.734594
SSA,2002,677.3518225
SSD,2002,
SSF,2002,621.6935933
SST,2002,5129.728243
STP,2002,568.1025725
SUR,2002,2202.340682
SVK,2002,6554.628084
SVN,2002,11639.12978
SWE,2002,29957.93877
SWZ,2002,1351.865502
SXM,2002,
SYC,2002,8864.169195
SYR,2002,1183.247345
TCA,2002,17803.94718
TCD,2002,219.061392
TEA,2002,1127.253597
TEC,2002,2339.619184
TGO,2002,445.2386915
THA,2002,2089.751831
TJK,2002,186.9516383
TKM,2002,935.5408015
TLA,2002,3714.37621
TLS,2002,533.9824764
TMN,2002,1168.359273
TON,2002,1759.480532
TSA,2002,462.8988365
TSS,2002,621.6935933
TTO,2002,6762.930808
TUN,2002,2320.772381
TUR,2002,3583.197459
TUV,2002,1750.251751
TZA,2002,402.6490479
UGA,2002,241.9846884
UKR,2002,903.0119019
UMC,2002,1829.299222
URY,2002,4149.761403
USA,2002,37997.74243
UZB,2002,381.4092969
VCT,2002,4303.279768
VEN,2002,3652.098965
VGB,2002,
VIR,2002,30062.02251
VNM,2002,445.1328618
VUT,2002,1340.715375
WLD,2002,5525.02966
WSM,2002,1527.557905
XKX,2002,
YEM,2002,513.2414866
ZAF,2002,2688.23676
ZMB,2002,393.8646255
ZWE,2002,524.6772811
ABW,2003,21949.486
AFE,2003,809.9681405
AFG,2003,198.8711157
AFW,2003,694.5009376
AGO,2003,992.6989793
ALB,2003,1908.699007
AND,2003,34063.5784
ARB,2003,2696.672305
ARE,2003,29659.54286
ARG,2003,3320.477751
ARM,2003,882.0301677
ASM,2003,9197.661968
ATG,2003,12173.23199
AUS,2003,23718.13385
AUT,2003,32110.11597
AZE,2003,883.6925807
BDI,2003,111.4066828
BEL,2003,30655.20927
BEN,2003,676.0028781
BFA,2003,362.3739
BGD,2003,426.7488075
BGR,2003,2719.494369
BHR,2003,14486.0269
BHS,2003,26429.12478
BIH,2003,2033.947009
BLR,2003,1819.526531
BLZ,2003,4962.08962
BMU,2003,67106.80281
BOL,2003,893.0137602
BRA,2003,3090.60701
BRB,2003,12075.9587
BRN,2003,20677.90012
BTN,2003,1022.382403
BWA,2003,4230.123269
CAF,2003,278.4039922
CAN,2003,28301.86459
CEB,2003,5948.84961
CHE,2003,49335.74563
CHI,2003,48570.77966
CHL,2003,4773.401775
CHN,2003,1306.972454
CIV,2003,1111.171351
CMR,2003,988.2412768
COD,2003,161.4915535
COG,2003,1016.823634
COL,2003,2311.942188
COM,2003,959.7878945
CPV,2003,1717.975654
CRI,2003,4173.148564
CSS,2003,7551.242821
CUB,2003,3202.781099
CUW,2003,16695.73511
CYM,2003,
CYP,2003,20252.24609
CZE,2003,9852.456779
DEU,2003,30711.10225
DJI,2003,764.6344652
DMA,2003,5447.440115
DNK,2003,40519.09749
DOM,2003,2383.261718
DZA,2003,2283.772993
EAP,2003,1251.280119
EAR,2003,1368.196856
EAS,2003,4150.18639
ECA,2003,2246.157932
ECS,2003,15575.9794
ECU,2003,2315.622152
EGY,2003,1031.275563
EMU,2003,27010.58762
ERI,2003,348.9503271
ESP,2003,21522.0171
EST,2003,7205.407033
ETH,2003,116.8004911
EUU,2003,23020.95952
FCS,2003,702.4032637
FIN,2003,32920.08572
FJI,2003,2655.580796
FRA,2003,29479.52221
FRO,2003,31269.6032
FSM,2003,2185.80309
GAB,2003,4710.748628
GBR,2003,34442.68754
GEO,2003,1010.031516
GHA,2003,358.3992714
GIB,2003,
GIN,2003,566.4854059
GMB,2003,308.7191234
GNB,2003,419.7848661
GNQ,2003,2930.601837
GRC,2003,18020.61204
GRD,2003,5427.963773
GRL,2003,27466.64945
GTM,2003,1722.547019
GUM,2003,21877.31784
GUY,2003,973.7425981
HIC,2003,25580.39707
HKG,2003,23977.17341
HND,2003,1156.081627
HPC,2003,411.0694403
HRV,2003,8190.111352
HTI,2003,578.9952911
HUN,2003,8410.092482
IBD,2003,1652.000101
IBT,2003,1391.632412
IDA,2003,511.7271846
IDB,2003,712.3849055
IDN,2003,1043.210584
IDX,2003,404.6340177
IMN,2003,28861.61781
IND,2003,544.1431335
INX,2003,
IRL,2003,41203.52958
IRN,2003,2208.996366
IRQ,2003,817.8878625
ISL,2003,39476.69785
ISR,2003,19643.46904
ITA,2003,27577.57003
JAM,2003,3549.707584
JOR,2003,1775.676256
JPN,2003,35387.03742
KAZ,2003,1958.020502
KEN,2003,442.8984573
KGZ,2003,380.5058288
KHM,2003,386.6911239
KIR,2003,1020.500339
KNA,2003,10175.62954
KOR,2003,14672.80575
KWT,2003,22690.65518
LAC,2003,3686.288601
LAO,2003,355.0972162
LBN,2003,4437.715885
LBR,2003,239.7795567
LBY,2003,4674.099432
LCA,2003,6058.606221
LCN,2003,3862.11886
LDC,2003,368.9955512
LIC,2003,386.9235394
LIE,2003,90108.36736
LKA,2003,946.3822551
LMC,2003,638.2291324
LMY,2003,1288.221696
LSO,2003,583.2700362
LTE,2003,2054.757344
LTU,2003,5507.474342
LUX,2003,65689.32145
LVA,2003,4914.579928
MAC,2003,18589.89983
MAF,2003,
MAR,2003,1941.872559
MCO,2003,111110.4513
MDA,2003,682.319096
MDG,2003,352.6200958
MDV,2003,3548.576701
MEA,2003,2279.518861
MEX,2003,7434.07465
MHL,2003,2539.330738
MIC,2003,1356.376067
MKD,2003,2445.362864
MLI,2003,371.6270164
MLT,2003,13593.97872
MMR,2003,224.2926889
MNA,2003,1263.876062
MNE,2003,2789.159065
MNG,2003,643.1680689
MNP,2003,18938.87284
MOZ,2003,339.4887378
MRT,2003,732.0178208
MUS,2003,4858.265755
MWI,2003,383.3485969
MYS,2003,4465.321946
NAC,2003,38395.5453
NAM,2003,2569.247393
NCL,2003,20768.10615
NER,2003,265.2253635
NGA,2003,763.3887454
NIC,2003,1021.352167
NLD,2003,35896.75046
NOR,2003,50250.32982
NPL,2003,246.4297066
NRU,2003,2463.282591
NZL,2003,21913.70817
OED,2003,26045.49671
OMN,2003,10463.54258
OSS,2003,6303.260234
PAK,2003,672.4417867
PAN,2003,4264.664288
PER,2003,2129.441142
PHL,2003,1027.230119
PLW,2003,7862.04283
PNG,2003,577.4679224
POL,2003,5720.813662
PRE,2003,548.7155608
PRI,2003,19557.12025
PRK,2003,
PRT,2003,15797.78213
PRY,2003,1443.998852
PSE,2003,1257.69857
PSS,2003,1999.392434
PST,2003,29517.98592
PYF,2003,19582.89364
QAT,2003,31602.47087
ROU,2003,2679.40626
RUS,2003,2975.123047
RWA,2003,249.012275
SAS,2003,532.6615468
SAU,2003,11487.22041
SDN,2003,580.3202515
SEN,2003,817.8880342
SGP,2003,23730.38401
SLB,2003,895.9892727
SLE,2003,413.8176073
SLV,2003,2207.830895
SMR,2003,52529.90937
SOM,2003,286.2730252
SRB,2003,3153.901131
SSA,2003,832.6701113
SSD,2003,
SSF,2003,761.9602328
SST,2003,6055.638543
STP,2003,663.6962118
SUR,2003,2516.10404
SVK,2003,8675.396337
SVN,2003,14711.67487
SWE,2003,37292.42143
SWZ,2003,2060.184181
SXM,2003,
SYC,2003,9070.284608
SYR,2003,1220.179077
TCA,2003,18859.18903
TCD,2003,289.0876211
TEA,2003,1266.110217
TEC,2003,2877.835243
TGO,2003,538.1653778
THA,2003,2347.540013
TJK,2003,233.5812485
TKM,2003,1228.948703
TLA,2003,3728.728611
TLS,2003,534.9011537
TMN,2003,1263.915745
TON,2003,1936.04104
TSA,2003,532.6615468
TSS,2003,761.9602328
TTO,2003,8445.046535
TUN,2003,2725.864315
TUR,2003,4637.882185
TUV,2003,2006.842499
TZA,2003,422.1835938
UGA,2003,250.7154366
UKR,2003,1076.481567
UMC,2003,2022.14221
URY,2003,3671.123293
USA,2003,39490.30239
UZB,2003,394.1640289
VCT,2003,4499.614542
VEN,2003,3229.505571
VGB,2003,
VIR,2003,31731.25662
VNM,2003,497.1170892
VUT,2003,1566.513968
WLD,2003,6116.55508
WSM,2003,1798.124297
XKX,2003,
YEM,2003,548.905883
ZAF,2003,4062.21756
ZMB,2003,446.2901048
ZWE,2003,468.2342235
ABW,2004,23700.63199
AFE,2004,981.7446316
AFG,2004,221.7636539
AFW,2004,840.2520851
AGO,2004,1266.210864
ALB,2004,2446.909499
AND,2004,39021.12781
ARB,2004,3133.736877
ARE,2004,33376.71523
ARG,2004,4242.020991
ARM,2004,1130.087914
ASM,2004,8958.428667
ATG,2004,13037.88958
AUS,2004,30836.73068
AUT,2004,36614.25065
AZE,2004,1045.013633
BDI,2004,125.1949652
BEL,2004,35429.40779
BEN,2004,758.6958038
BFA,2004,403.8128374
BGD,2004,455.6140169
BGR,2004,3389.687434
BHR,2004,15963.94932
BHS,2004,26650.29342
BIH,2004,2452.686168
BLR,2004,2378.337005
BLZ,2004,5156.098171
BMU,2004,71692.1589
BOL,2004,953.1918932
BRA,2004,3663.823188
BRB,2004,12886.36653
BRN,2004,24423.09477
BTN,2004,1130.359346
BWA,2004,4956.692877
CAF,2004,303.4613212
CAN,2004,32145.54126
CEB,2004,7180.27037
CHE,2004,54659.45715
CHI,2004,56259.53442
CHL,2004,6120.591521
CHN,2004,1530.927262
CIV,2004,1199.825245
CMR,2004,1133.393267
COD,2004,180.664765
COG,2004,1306.101363
COL,2004,2818.571954
COM,2004,1091.272164
CPV,2004,1929.490815
CRI,2004,4431.011721
CSS,2004,8233.769627
CUB,2004,3399.219629
CUW,2004,16671.34034
CYM,2004,
CYP,2004,23792.61914
CZE,2004,11782.55467
DEU,2004,34566.73591
DJI,2004,806.2616529
DMA,2004,5778.833065
DNK,2004,46625.0501
DOM,2004,2451.691616
DZA,2004,2816.99385
EAP,2004,1439.934645
EAR,2004,1562.649517
EAS,2004,4619.994862
ECA,2004,2877.767159
ECS,2004,18102.98661
ECU,2004,2586.209147
EGY,2004,991.2556891
EMU,2004,30803.2861
ERI,2004,426.8409479
ESP,2004,24925.02678
EST,2004,8916.072827
ETH,2004,133.1698125
EUU,2004,26368.68212
FCS,2004,872.112688
FIN,2004,37768.13342
FJI,2004,3097.190967
FRA,2004,33644.92822
FRO,2004,35647.54404
FSM,2004,2146.401608
GAB,2004,5465.791936
GBR,2004,40366.88867
GEO,2004,1305.047486
GHA,2004,406.1321053
GIB,2004,
GIN,2004,584.8977405
GMB,2004,593.2853463
GNB,2004,431.3765577
GNQ,2004,4901.301274
GRC,2004,21449.25528
GRD,2004,5480.261176
GRL,2004,32030.99879
GTM,2004,1840.911849
GUM,2004,23618.82669
GUY,2004,1033.310309
HIC,2004,28420.74301
HKG,2004,24928.10037
HND,2004,1215.139954
HPC,2004,463.5195926
HRV,2004,9718.973228
HTI,2004,683.1852982
HUN,2004,10291.26947
IBD,2004,1946.097498
IBT,2004,1632.39782
IDA,2004,585.5468604
IDB,2004,837.2715951
IDN,2004,1126.840044
IDX,2004,450.5138308
IMN,2004,35564.60239
IND,2004,624.2588265
INX,2004,
IRL,2004,47754.20232
IRN,2004,2672.422665
IRQ,2004,1328.371576
ISL,2004,47334.93065
ISR,2004,20568.06941
ITA,2004,31348.19018
JAM,2004,3807.562931
JOR,2004,1940.086413
JPN,2004,38298.98017
KAZ,2004,2722.474078
KEN,2004,463.6627813
KGZ,2004,433.2338733
KHM,2004,444.1990675
KIR,2004,1083.268899
KNA,2004,10944.61837
KOR,2004,16496.13162
KWT,2004,27552.28274
LAC,2004,4149.538593
LAO,2004,409.2962983
LBN,2004,4600.683714
LBR,2004,284.140224
LBY,2004,5773.763332
LCA,2004,6494.600349
LCN,2004,4385.877024
LDC,2004,416.1237575
LIC,2004,444.4992583
LIE,2004,100280.8314
LKA,2004,1028.620681
LMC,2004,721.1592548
LMY,2004,1490.066348
LSO,2004,766.6858209
LTE,2004,2453.921653
LTU,2004,6734.574871
LUX,2004,76544.91709
LVA,2004,6109.732652
MAC,2004,23407.19937
MAF,2004,
MAR,2004,2183.55542
MCO,2004,125160.2281
MDA,2004,897.1784947
MDG,2004,272.2007486
MDV,2004,4070.260946
MEA,2004,2624.189355
MEX,2004,7849.667596
MHL,2004,2566.08291
MIC,2004,1570.321607
MKD,2004,2818.581456
MLI,2004,542.8873476
MLT,2004,15212.1313
MMR,2004,224.5088114
MNA,2004,1463.041488
MNE,2004,3380.165121
MNG,2004,794.154552
MNP,2004,18924.58319
MOZ,2004,400.0569732
MRT,2004,823.5544571
MUS,2004,5460.608002
MWI,2004,404.6742484
MYS,2004,4939.248519
NAC,2004,40788.48304
NAM,2004,3403.154962
NCL,2004,24475.64885
NER,2004,283.4682818
NGA,2004,962.4810419
NIC,2004,1098.621187
NLD,2004,40611.34144
NOR,2004,57768.6981
NPL,2004,279.58775
NRU,2004,3040.513499
NZL,2004,25420.23488
OED,2004,28790.07715
OMN,2004,11800.85074
OSS,2004,7412.850356
PAK,2004,771.9022473
PAN,2004,4644.565824
PER,2004,2397.251473
PHL,2004,1099.63013
PLW,2004,8395.136226
PNG,2004,620.5961477
POL,2004,6711.727153
PRE,2004,666.4009573
PRI,2004,20988.99233
PRK,2004,
PRT,2004,18064.15809
PRY,2004,1786.215339
PSE,2004,1422.190886
PSS,2004,2272.93163
PST,2004,32633.35997
PYF,2004,21764.22032
QAT,2004,41035.50084
ROU,2004,3494.990564
RUS,2004,4102.364746
RWA,2004,269.5404463
SAS,2004,606.4780417
SAU,2004,13154.4979
SDN,2004,705.1133423
SEN,2004,918.1020795
SGP,2004,27608.08001
SLB,2004,986.081904
SLE,2004,417.7499833
SLV,2004,2285.689074
SMR,2004,58232.01762
SOM,2004,375.4103262
SRB,2004,3597.087981
SSA,2004,1009.772733
SSD,2004,
SSF,2004,922.8698923
SST,2004,6950.246146
STP,2004,726.5608821
SUR,2004,2887.772173
SVK,2004,10650.12901
SVN,2004,17103.82978
SWE,2004,42758.20155
SWZ,2004,2581.241728
SXM,2004,
SYC,2004,10827.67164
SYR,2004,1368.114823
TCA,2004,21246.0098
TCD,2004,445.8507672
TEA,2004,1456.969491
TEC,2004,3720.492948
TGO,2004,560.2663085
THA,2004,2641.562687
TJK,2004,305.7451586
TKM,2004,1379.230097
TLA,2004,4252.839665
TLS,2004,474.4207673
TMN,2004,1463.304671
TON,2004,2195.4489
TSA,2004,606.4780417
TSS,2004,922.8698923
TTO,2004,9871.034198
TUN,2004,3067.419364
TUR,2004,5960.778989
TUV,2004,2322.562651
TZA,2004,450.3852844
UGA,2004,292.381858
UKR,2004,1401.018066
UMC,2004,2365.308231
URY,2004,4168.660654
USA,2004,41724.6412
UZB,2004,462.1714929
VCT,2004,4873.489477
VEN,2004,4269.089709
VGB,2004,
VIR,2004,35006.36144
VNM,2004,565.4522846
VUT,2004,1774.318676
WLD,2004,6804.78415
WSM,2004,2189.260426
XKX,2004,
YEM,2004,627.6320234
ZAF,2004,5221.463337
ZMB,2004,548.6859746
ZWE,2004,469.4846914
ABW,2005,24171.83713
AFE,2005,1115.713957
AFG,2005,254.1842491
AFW,2005,1001.604607
AGO,2005,1916.468422
ALB,2005,2741.721365
AND,2005,40829.80188
ARB,2005,3750.693517
ARE,2005,38719.31383
ARG,2005,5067.653423
ARM,2005,1557.484589
ASM,2005,8831.26976
ATG,2005,14368.57088
AUS,2005,34479.76793
AUT,2005,38157.37023
AZE,2005,1578.36733
BDI,2005,147.2346193
BEL,2005,36809.70134
BEN,2005,779.4377778
BFA,2005,441.164148
BGD,2005,480.0858508
BGR,2005,3899.825963
BHR,2005,17966.16578
BHS,2005,28602.41819
BIH,2005,2739.610769
BLR,2005,3126.071767
BLZ,2005,5272.744172
BMU,2005,77628.10352
BOL,2005,1020.123262
BRA,2005,4827.781731
BRB,2005,14214.42022
BRN,2005,29386.27036
BTN,2005,1299.949386
